date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,이격도,역사적변동성,A ratio,B ratio,BWI,close
2000-03-02,7720.9,7950.66,7639.93,7945.77,2.82,4,10.79,33.83,53.1,65.61,7945.77,7587.13,7728.81,7945.77,7296.32,7605.42,7945.77,6097.9,7034.5,7945.77,5119.1,6286.7,7945.77,4668.52,5723.3,25.5780087,0.407318831,163.2474359,221.8394658,-58.59202991,7879.479797,7331.353203,1,101.3417433,0.254705656,141.7438381,139.8191893,0.072070556,7945.77
2000-03-03,7952.28,8022.48,7874.57,7960.03,0.18,2.86,8.24,30.08,49.17,70.5,7960.03,7587.13,7773.08,7960.03,7296.32,7631.19,7960.03,6097.9,7065.24,7960.03,5119.1,6308.14,7960.03,4722.69,5736.21,26.69673831,0.401529706,170.316859,211.8768162,-41.55995726,7936.710312,7325.664688,1,101.3175001,0.252872418,132.7845926,131.6889612,0.080072154,7960.03
2000-03-06,7960.09,8030.59,7925.2,7975.78,0.2,5.12,7.13,29.85,47.68,64.76,7975.78,7644.55,7850.81,7975.78,7396.13,7665.16,7975.78,6097.9,7096.2,7975.78,5119.1,6330.4,7975.78,4730.05,5752.54,26.27367748,0.500526888,168.2858974,201.6678134,-33.38191595,7964.953183,7365.367817,1,101.3914788,0.237490433,149.8858625,147.6216181,0.078222154,7975.78
2000-03-07,7971.23,8136.16,7922.32,8064.97,1.12,5.5,10.53,30.95,49.59,66.6,8064.97,7727.93,7934.9,8064.97,7396.13,7690.92,8064.97,6127.2,7128.98,8064.97,5119.1,6353.41,8064.97,4730.05,5761.61,30.77497282,0.498952359,161.9349359,189.7037536,-27.76881766,8034.334801,7347.495199,1,101.3643688,0.212187707,141.2412014,138.4958419,0.089305317,8064.97
2000-03-08,8069.98,8097.68,7949.38,7987,-0.97,3.35,5.79,30.6,47.89,66.69,8064.97,7945.77,7986.71,8064.97,7396.13,7708.81,8064.97,6187.99,7159.98,8064.97,5119.1,6375.37,8064.97,4730.05,5774.14,31.53300538,0.487623048,158.9533333,178.9173006,-19.96396724,8075.19834,7342.42066,0.883425034,101.2665336,0.215207784,129.3294436,125.242474,0.095057178,7987
2000-03-09,7984.21,8084.92,7877.19,7949.15,-0.47,0.04,4.19,29.93,46.21,65.94,8064.97,7949.15,7987.39,8064.97,7396.13,7720.8,8064.97,6232.75,7189.33,8064.97,5119.1,6397.59,8064.97,4730.05,5786.53,30.04690163,0.462609809,157.4951923,169.629594,-12.13440171,8102.635631,7338.971369,0.826834519,101.1271135,0.214333303,130.93805,128.0635006,0.098909947,7949.15
2000-03-10,7952.51,8076.31,7952.51,7975.95,0.34,0.2,3.46,30.8,45.44,68.62,8064.97,7949.15,7990.57,8064.97,7396.13,7739.02,8064.97,6341.29,7218.39,8064.97,5119.1,6420.4,8064.97,4785.37,5799.26,30.68874363,0.466149546,156.6657051,163.9207336,-7.25502849,8133.472877,7344.574123,0.866903893,101.0710374,0.207666979,145.526514,140.3200853,0.101937764,7975.95
2000-03-13,7977.06,7991.07,7630.31,7693.85,-3.54,-3.53,1.08,25.57,41.25,52.93,8064.97,7693.85,7934.18,8064.97,7396.13,7741.48,8064.97,6353.9,7240.93,8064.97,5119.1,6440.35,8064.97,4797.33,5813.73,35.67954466,0.388029918,151.5228846,160.3800214,-8.857136752,8134.064243,7348.887757,0.44512888,100.815489,0.247687277,115.4671242,116.8400766,0.101424649,7693.85
2000-03-14,7695.79,7757.03,7630.1,7650.05,-0.57,-5.14,0.07,23.63,41.63,52.06,7987,7650.05,7851.2,8064.97,7490.32,7754.17,8064.97,6378.66,7262.53,8064.97,5119.1,6460.88,8064.97,4797.33,5820.93,42.67360791,0.409577347,130.5320513,157.6615883,-27.12953704,8114.863542,7393.480458,0.277960498,100.6955563,0.216024079,127.6759731,130.7537071,0.093031607,7650.05
2000-03-15,7633.2,7633.2,7411.76,7414.46,-3.08,-7.17,0.25,18.96,37.63,47.02,7975.95,7414.46,7736.69,8064.97,7414.46,7750.38,8064.97,6418.68,7279.8,8064.97,5119.1,6479.01,8064.97,4797.33,5830.23,43.36002174,0.352934633,121.3513462,153.0064672,-31.65512108,8124.112926,7376.645074,0,100.370496,0.241070465,105.1954274,105.1714246,0.096442748,7414.46
2000-03-16,7416.64,7648.28,7416.64,7583.96,2.29,-4.59,1.25,19.6,42.97,48.97,7975.95,7414.46,7663.65,8064.97,7414.46,7750.55,8064.97,6474.92,7299.22,8064.97,5124.55,6499.55,8064.97,4797.33,5840.01,48.44308003,0.378882174,118.0387179,147.1977849,-29.15906695,8123.959261,7377.141739,0.260564788,100.1059197,0.251037331,114.6170663,116.3840709,0.096356707,7583.96
2000-03-17,7594.99,7834.54,7574.52,7710.92,1.67,-3.32,1.72,21.36,45.38,52.31,7710.92,7414.46,7610.65,8064.97,7414.46,7757.41,8064.97,6474.92,7319.52,8064.97,5124.55,6521.01,8064.97,4797.33,5850.39,47.94803328,0.396533512,116.5577564,141.4502137,-24.89245726,8122.083098,7392.731902,0.455734731,99.93601008,0.257729008,125.7667187,128.6260319,0.094019967,7710.92
2000-03-20,7716.24,7887.97,7716.24,7872.38,2.09,2.32,3.94,23.42,47.09,54.1,7872.38,7414.46,7646.35,8064.97,7414.46,7771.5,8064.97,6474.92,7337.69,8064.97,5124.55,6543.69,8064.97,4797.33,5864.52,48.20165872,0.426088995,100.41,134.6141097,-34.20410969,8130.766208,7412.233792,0.703939986,99.86598968,0.267110273,144.9585587,150.0399925,0.092457366,7872.38
2000-03-21,7865.48,7865.48,7735.74,7807.93,-0.82,2.06,2.86,21.64,47.8,52.83,7872.38,7414.46,7677.93,8064.97,7414.46,7781.5,8064.97,6474.92,7353.87,8064.97,5156.28,6566.06,8064.97,4797.33,5872.14,49.65458264,0.453817154,81.46076923,126.0038248,-44.54305556,8132.638537,7430.360463,0.604863876,99.75341874,0.269443099,128.375748,133.3179417,0.09024971,7807.93
