date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,rateYTD),5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,이격도,역사적변동성,A ratio,B ratio,BWI,close
2000-03-24,114.8,119.25,113.8,117.75,2.49,3.94,2.52,-10.33,-5.56,45.42,45.42,889.24,850.51,870.64,915.94,819.01,869.96,1059.04,819.01,916.96,1059.04,791.55,916.54,1059.04,601.07,881.12,45.0654898,0.330578512,-1.063461538,-1.138532764,0.075071225,878.2150957,861.7049043,-7.234705458,98.46545288,0.497109957,93.94977169,-803.4188034,0.018978104,117.75
2000-03-27,117.75,117.9,115.1,116.9,-0.28,4.26,2.54,-11.83,-1.89,45.41,45.41,889.24,863.41,877.88,915.94,819.01,871.05,1059.04,819.01,915.21,1059.04,791.55,916.93,1059.04,601.07,883.3,45.27272877,0.375,-1.080128205,-0.925534188,-0.154594017,878.9417945,863.1582055,-7.243474672,98.79826914,0.445902314,95.87750294,-562.5,0.018120187,116.9
2000-03-28,116.9,119.7,116.4,117.9,0.52,3.23,8.83,-13.3,-1.05,46.16,46.16,891.29,867.62,883.46,915.94,828.38,874.67,1059.04,819.01,913.3,1059.04,791.55,917.54,1059.04,601.07,883.33,42.72971065,0.379766141,-1.175,-0.816773504,-0.358226496,882.2612692,867.0787308,-8.114207401,99.36699226,0.446167299,107.7117573,-712.9496403,0.017358019,117.9
2000-03-29,115.7,120.75,115.45,120,1.93,2.96,9.67,-11.63,4.56,51.15,51.15,908.51,867.62,888.67,915.94,837.53,878.67,1059.04,819.01,911.31,1059.04,793.42,918.51,1059.04,618.05,884.55,42.22016445,0.397540984,-0.504487179,-0.726816239,0.22232906,886.0452859,871.2947141,-9.151001148,99.95802234,0.448555465,128.4340659,-1416.901408,0.016787385,120
2000-03-30,119.7,120.15,118.2,118.2,-2.04,2.57,7.43,-13.43,6.43,43.99,43.99,908.51,886.71,893.14,915.94,837.53,878.44,987.24,819.01,908.49,1059.04,793.42,918.97,1059.04,618.98,885.63,40.20648664,0.380690738,0.112179487,-0.666346154,0.778525641,885.7657944,871.1142056,-9.173957403,100.0604276,0.344281023,107.8145695,13466.66667,0.0166791,118.2
2000-03-31,116.7,118,114.4,115.2,-3.26,-3.18,3.93,-16.26,2.96,39.09,39.09,908.51,860.94,887.48,915.94,837.53,876.74,987.24,819.01,906.4,1059.04,793.42,919.05,1059.04,636.89,886.59,39.3080838,0.49188641,0.445512821,-0.570584046,1.016096866,884.000303,869.479697,-9.212217829,99.99121824,0.354684007,108.8235294,2161.111111,0.016562044,115.2
2000-04-03,116.2,116.9,112.1,112.75,-1.68,-4.54,-5.41,-17.67,0.84,30.87,30.87,908.51,846.44,879.43,915.94,837.53,873.6,987.24,819.01,904.5,1059.04,793.42,919.11,1059.04,666.73,888.38,36.4034846,0.481081081,0.7125,-0.448575499,1.161075499,880.7182493,866.4817507,-9.243463844,99.76360958,0.357078826,103.4177215,975,0.016296358,112.75
2000-04-04,112.75,113.75,109.55,111.75,-1.92,-6.86,-7.23,-21.61,1.44,28.35,28.35,908.51,830.16,867.2,915.94,830.16,869.74,987.24,819.01,902.52,1059.04,793.42,919.07,1059.04,666.73,888.15,37.11512389,0.511387164,0.580769231,-0.31531339,0.896082621,876.6352768,862.8447232,-8.375029144,99.45631448,0.35643929,94.74940334,1664.444444,0.01585595,111.75
2000-04-05,112.75,113.75,109.55,111.75,-1.92,-6.86,-7.23,-21.61,1.44,28.35,28.35,908.51,830.16,867.2,915.94,830.16,869.74,987.24,819.01,902.52,1059.04,793.42,919.07,1059.04,666.73,888.15,42.51465437,0.483681462,0.469871795,-0.166915954,0.636787749,876.1513612,863.3286388,-8.375029144,99.57729966,0.354868204,81.20805369,-1915,0.014743167,111.75
2000-04-06,111.25,111.6,108.1,108.5,-3.11,-9.62,-11.54,-16.28,-3.71,20.64,20.64,889.95,804.35,846.37,908.51,804.35,864.16,983.27,804.35,899.47,1059.04,793.42,918.64,1059.04,673.36,888.69,42.43202194,0.472029029,0.008974359,-0.04775641,0.056730769,870.8558176,857.4641824,-6.680587558,99.06467703,0.358615136,77.3690078,-1879.487179,0.015496708,108.5
2000-04-07,110.15,112.3,109.2,111.9,4.11,-2.74,-7.71,-11.73,-1.62,24.36,24.36,860.94,804.35,835.85,908.51,804.35,861.8,983.27,804.35,897.07,1059.04,793.42,918.49,1059.04,681.19,889.35,36.05521034,0.537605932,-0.067307692,0.064779202,-0.132086895,868.3964803,855.2035197,-6.647945469,98.91251327,0.378822158,85.28037383,-2381.25,0.015308611,111.9
2000-04-10,113.35,117.5,113.2,116.4,3.92,2.8,-2.38,-11.86,3.66,26.58,26.58,870.17,804.35,837.7,908.51,804.35,860.74,983.27,804.35,895.66,1059.04,793.42,918.53,1059.04,687.41,890.9,36.40656306,0.570268275,0.199358974,0.217485755,-0.018126781,867.0781281,854.4018719,-6.604742704,98.88738196,0.315397837,110.6122449,-974.1935484,0.014727161,116.4
2000-04-11,115.2,115.3,112.65,113.55,-1.74,3,-4.07,-12.87,2.48,24.39,24.39,870.17,804.35,839.42,908.51,804.35,860.76,983.27,804.35,894.06,1059.04,793.42,918.46,1059.04,687.41,890.76,37.38554786,0.578896418,0.072435897,0.281588319,-0.209152422,866.8523161,854.6676839,-6.632104455,98.96801959,0.328987116,98.71465296,-1213.043478,0.014155667,113.55
2000-04-12,113.1,114,111.7,112.1,-2.11,0.83,-6.1,-12.36,-2.25,21.37,21.37,870.17,804.35,840.79,908.51,804.35,860.27,983.27,804.35,892.21,1059.04,793.42,918.55,1059.04,687.41,891.35,35.89607033,0.589598225,-0.025641026,0.266274929,-0.291915954,866.2841412,854.2558588,-6.646025346,98.9808745,0.33148054,93.45549738,-737.5,0.013981985,112.1
2000-04-13,113.1,114,111.7,112.1,-2.11,0.83,-6.1,-12.36,-2.25,21.37,21.37,870.17,804.35,840.79,908.51,804.35,860.27,983.27,804.35,892.21,1059.04,793.42,918.55,1059.04,687.41,891.35,37.04549561,0.569210867,-0.178205128,0.196972934,-0.375178063,866.1450677,854.3949323,-6.646025346,99.03927517,0.330984843,97.81121751,-738.3928571,0.01365866,112.1
2000-04-14,108.65,108.65,106,107.25,-4.32,-4.36,-5.41,-15.52,-7.52,16.51,16.51,870.17,800.89,840.1,908.51,800.89,858.44,981.53,800.89,889.17,1059.04,793.42,918.46,1059.04,695.6,892.6,39.61282973,0.515826495,-0.838782051,0.024608262,-0.863390313,865.0295671,851.8504329,-6.445270396,98.88540241,0.364251891,100.5625879,1454.347826,0.015352423,107.25
2000-04-17,98.2,100,97.05,97.05,-11.63,-18.67,-17.28,-28.02,-17.96,-2.4,-2.4,870.17,707.72,814.17,908.51,707.72,851.77,976.05,707.72,884.61,1059.04,707.72,917.44,1059.04,695.6,893.21,42.65266802,0.493015612,-1.841666667,-0.244551282,-1.597115385,861.8065582,841.7334418,-3.04133672,98.20315788,0.501849192,100.990099,190.2439024,0.023566358,97.05
2000-04-18,100.25,101.9,97.5,99.4,5.59,-12.6,-12.65,-23.86,-9.56,3.06,3.06,855.05,707.72,789.59,908.51,707.72,846.35,976.05,707.72,881.41,1059.04,707.72,916.85,1059.04,695.6,892.63,45.45066667,0.499188312,-2.789102564,-0.606659544,-2.18244302,858.1206537,834.5793463,-3.02963295,97.69964013,0.503629433,87.73087071,323.566879,0.027815097,99.4
2000-04-19,102.4,103.7,99.4,100.2,1.04,-9.79,-11.75,-19.57,-6.95,-1.5,-1.5,837.01,707.72,769.6,908.51,707.72,841.58,976.05,707.72,878.23,1059.04,707.72,916.31,1059.04,695.6,892.59,44.70339186,0.432062561,-3.450320513,-0.991025641,-2.459294872,854.4359417,828.7240583,-3.025648688,97.30592839,0.500840326,76.65847666,543.2989691,0.030551918,100.2
2000-04-20,99.2,101.85,98.9,101.55,0.82,-9.05,-10.49,-19.52,-8.36,-1.19,-1.19,800.89,707.72,754.45,908.51,707.72,836.47,976.05,707.72,875.5,1059.04,707.72,916,1059.04,695.6,892.55,46.3017441,0.399907855,-3.929166667,-1.420121083,-2.509045584,850.0557356,822.8842644,-3.018925245,96.89653535,0.503929324,86.10747051,417.3228346,0.032483497,101.55
2000-04-21,102.2,102.7,100.65,102.15,0.78,-4.21,-11.15,-17.08,-6.27,3.22,3.22,767.16,707.72,747.7,908.51,707.72,830.71,976.05,707.72,872.84,1059.04,707.72,915.75,1059.04,695.6,892.64,45.48729212,0.355191257,-4.400320513,-1.931196581,-2.469123932,844.4806171,816.9393829,-3.015937049,96.44855994,0.484073792,74.67700258,331.3432836,0.033153849,102.15
2000-04-24,101.7,101.7,97.6,97.6,-2.55,5.63,-15.93,-19.33,-8.78,-0.45,-0.45,767.16,747.3,755.67,908.51,707.72,824.71,976.05,707.72,870.45,1059.04,707.72,915.36,1059.04,695.6,893.24,44.50016546,0.323785803,-4.758653846,-2.46798433,-2.290669516,839.2268178,810.1931822,-3.03859754,96.01021675,0.502814721,71.60647572,302.0979021,0.035204661,97.6
2000-04-25,97.6,99.05,96.95,98.8,-1.39,-1.35,-17.1,-17.28,-7.72,-1.84,-1.84,767.16,737.2,753.65,908.51,707.72,817.11,976.05,707.72,867.98,1059.04,707.72,914.67,1059.04,695.6,892.62,41.59188806,0.309536785,-5.344551282,-3.058974359,-2.285576923,831.7749457,802.4450543,-3.032621146,95.4452353,0.504680904,67.99007444,283.2167832,0.035894667,98.8
2000-04-26,100.85,101.5,94,95.2,-3.25,-5.54,-19.79,-19.46,-10.51,-8.12,-8.12,767.16,713.23,745.28,908.51,707.72,808.43,976.05,707.72,864.71,1059.04,707.72,913.66,1059.04,695.6,892.37,41.8269677,0.306805906,-6.37275641,-3.747257835,-2.625498575,823.1624347,793.6975653,-3.050550326,94.82032134,0.504002268,49.04051173,693.1034483,0.036447026,95.2
2000-04-27,95.2,95.45,91.9,93.2,-2.97,-9.09,-21.95,-23.88,-12.77,-12.84,-12.84,767.16,692.07,731.45,908.51,692.07,798.47,976.05,692.07,860.55,1059.04,692.07,912.13,1059.04,692.07,891.96,42.25898099,0.299287411,-7.191666667,-4.453133903,-2.738532764,813.5012797,783.4387203,-2.766909998,94.09339931,0.505030622,46.81724846,776.9230769,0.037650205,93.2
2000-04-28,93.65,96.95,93.55,96.5,4.81,-5.44,-18.61,-22.97,-11.64,-8.18,-8.18,747.58,692.07,723.09,889.95,692.07,789.32,976.05,692.07,856.91,1059.04,692.07,910.75,1059.04,692.07,891.7,41.1285777,0.275184275,-7.826282051,-5.118091168,-2.708190883,804.2468074,774.3931926,-3.009753386,93.49673427,0.528014638,53.33333333,3715.384615,0.037821941,96.5
2000-05-01,93.65,96.95,93.55,96.5,4.81,-5.44,-18.61,-22.97,-11.64,-8.18,-8.18,747.58,692.07,723.09,889.95,692.07,789.32,976.05,692.07,856.91,1059.04,692.07,910.75,1059.04,692.07,891.7,44.65987786,0.264827586,-8.308974359,-5.731410256,-2.577564103,804.2362037,774.4037963,-3.009753386,93.96577175,0.526711589,64.47058824,508.8888889,0.037795073,96.5
2000-05-02,97.2,100.25,97.15,99.6,3.75,2.09,-12.59,-20.24,-15.46,0,0,752.59,692.07,724.1,870.17,692.07,782.45,976.05,692.07,853.97,1059.04,692.07,909.63,1059.04,692.07,892.26,43.6057468,0.264693622,-8.281089744,-6.268162393,-2.01292735,797.0531756,767.8468244,-3.326614262,93.63442664,0.544751546,74.841169,675,0.037326796,99.6
2000-05-03,98.2,99.9,97.95,99.9,0.02,5.54,-11.07,-20.78,-15.15,-0.5,-0.5,752.76,692.07,727.21,870.17,692.07,777.04,976.05,692.07,850.79,1059.04,692.07,908.31,1059.04,692.07,892.24,40.33376316,0.243810953,-7.351282051,-6.648397436,-0.702884615,791.1997456,762.8802544,-3.324929815,93.5056621,0.545273144,82.82967033,386.2903226,0.036445345,99.9
2000-05-04,99.15,100.9,98.4,99.8,-0.2,8.56,-9.5,-20.94,-17.61,-2.58,-2.58,752.76,692.07,734.82,870.17,692.07,772.28,976.05,692.07,847.48,1059.04,692.07,906.96,1059.04,692.07,892.17,41.65041391,0.284339458,-6.541025641,-6.886253561,0.34522792,786.2581361,758.3018639,-3.325491297,93.4494736,0.538093834,92.79411765,389.1472868,0.036199658,99.8
2000-05-05,99.15,100.9,98.4,99.8,-0.2,8.56,-9.5,-20.94,-17.61,-2.58,-2.58,752.76,692.07,734.82,870.17,692.07,772.28,976.05,692.07,847.48,1059.04,692.07,906.96,1059.04,692.07,892.17,44.67118169,0.388059701,-5.866666667,-7.009366097,1.14269943,785.5830378,758.9769622,-3.325491297,93.95836793,0.522492268,92.15976331,256,0.034451333,99.8
2000-05-08,101.25,103,101.1,101.4,2.52,6.18,-8.02,-19.87,-15.13,-4.98,-4.98,770.24,725.39,750.45,870.17,692.07,769.29,976.05,692.07,844.09,1059.04,692.07,905.81,1059.04,692.07,892.33,41.20649655,0.374045802,-5.348397436,-7.009793447,1.661396011,780.7179102,757.8620898,-3.31650758,94.11817962,0.501963262,85.0591716,228.5714286,0.029710279,101.4
2000-05-09,100.9,101.6,100.2,100.8,-1.22,1.1,-9.14,-22.05,-19.36,-6.14,-6.14,770.24,751.29,757.55,870.17,692.07,767.11,976.05,692.07,840.75,1059.04,692.07,904.29,1059.04,692.07,891.81,42.4591622,0.429804805,-5.001282051,-6.857407407,1.856125356,776.9444133,757.2755867,-3.319876474,94.39222034,0.497527513,91.86228482,264.5962733,0.025640164,100.8
2000-05-10,99.35,100.65,99.3,99.6,-0.18,0.9,-12.72,-21.39,-19.09,-6.72,-6.72,770.24,751.29,758.93,870.17,692.07,763.22,966.18,692.07,837.15,1059.04,692.07,902.8,1059.04,692.07,891.59,39.8480616,0.455981941,-4.367307692,-6.543589744,2.176282051,771.4145039,755.0254961,-3.326614262,94.47768159,0.497377394,97.22222222,228.7292818,0.021473504,99.6
2000-05-11,99.35,100.65,99.3,99.6,-0.18,0.9,-12.72,-21.39,-19.09,-6.72,-6.72,770.24,751.29,758.93,870.17,692.07,763.22,966.18,692.07,837.15,1059.04,692.07,902.8,1059.04,692.07,891.59,45.72054482,0.486140725,-3.833333333,-6.099928775,2.266595442,769.0761618,757.3638382,-3.326614262,95.0486221,0.497377394,103.0769231,192.7184466,0.015345934,99.6
2000-05-12,99.3,99.8,96.5,96.5,-2.53,-1.46,-11.55,-22.34,-23.62,-4.25,-4.25,770.24,740.3,756.44,855.05,692.07,756.72,953.22,692.07,833.38,1059.04,692.07,901.07,1059.04,692.07,891.9,46.71858339,0.518181818,-3.263461538,-5.539316239,2.275854701,761.3460447,752.0939553,-3.654252055,94.83984371,0.486473937,104.2517007,328.6713287,0.012226569,96.5
2000-05-15,96.7,97.2,95.5,95.6,-1.57,-5.4,-9.02,-17.17,-25.24,-1.24,-1.24,770.24,728.67,751.91,837.01,692.07,750.4,915.94,692.07,829.64,1059.04,692.07,899.07,1059.04,692.07,892.46,44.15490457,0.558117195,-2.436538462,-4.889921652,2.453383191,755.1815545,745.6184455,-4.115289085,94.64900154,0.337032611,99.66044143,-1497.619048,0.012744015,95.6
2000-05-16,96.7,99.8,96.15,99.7,2.48,-1.85,-6.76,-15.09,-25.9,1.21,1.21,760.85,728.67,747.22,800.89,692.07,745.89,915.94,692.07,826.9,1059.04,692.07,897.17,1059.04,692.07,891.88,46.7100815,0.653204565,-1.527564103,-4.24284188,2.715277778,750.6828675,741.0971325,-5.443576548,94.68000168,0.359728457,113.0275229,-7.22E+16,0.012851406,99.7
2000-05-17,100.95,101.55,95.55,95.7,-2.62,-4.26,2.75,-18.98,-24.85,1.3,1.3,759.51,727.18,740.49,770.24,692.07,742.21,915.94,692.07,824.36,1059.04,692.07,894.83,1059.04,692.07,891.92,48.17726786,0.600484262,-0.907692308,-3.616915954,2.709223647,747.1272628,737.2927372,-7.629141614,94.81083118,0.386312894,101.5177066,1620,0.013250328,95.7
2000-05-18,95.2,96.6,94.1,95.55,-1.96,-6.13,-4.6,-18.9,-26.51,-2.24,-2.24,746.77,712.95,731.17,770.24,692.07,742.47,915.94,692.07,821.59,1059.04,692.07,892.71,1059.04,692.07,891.85,46.7381333,0.613089509,-0.608653846,-3.032692308,2.424038462,747.3291206,737.6108794,-7.631060509,95.41691164,0.38191922,94.7454844,2208,0.013089069,95.55
2000-05-19,95.2,98.3,93.8,97.7,2.49,-1.3,-3.23,-16.89,-26.43,-0.59,-0.59,746.77,712.95,729.25,770.24,692.07,741.64,915.94,692.07,818.8,1059.04,692.07,890.71,1059.04,692.07,891.83,44.57597113,0.610465116,-0.238141026,-2.46488604,2.226745014,746.12594,737.15406,-7.603556352,95.85887687,0.39122333,103.7953795,1297.777778,0.012097352,97.7
2000-05-22,95.5,96.5,92.85,93.2,-5.35,-5.09,-9.85,-18.64,-29.27,-2.66,-2.66,746.77,691.61,721.84,770.24,691.61,738.46,915.94,691.61,815.68,1059.04,691.61,888.2,1059.04,691.61,892.49,45.28173402,0.528363047,-0.24775641,-1.936716524,1.688960114,743.4247468,733.4952532,-7.610454025,95.98286382,0.3935727,112.4783362,711.25,0.013446217,93.2
2000-05-23,93.1,94.4,92.15,92.25,-1.71,-8.97,-11.39,-22.81,-30.21,-4.33,-4.33,730.68,679.76,708.44,770.24,679.76,734.39,915.94,679.76,812.92,1059.04,679.76,885.72,1059.04,679.76,891.64,44.38705099,0.603072983,-0.692307692,-1.528383191,0.836075499,739.8931952,728.8868048,-6.493258179,95.96977643,0.390666258,110.806175,687.804878,0.014987119,92.25
2000-05-24,90.2,92.9,87.75,91.4,-0.71,-7.18,-9.72,-22.18,-30.37,-2.97,-2.97,730.68,674.95,697.99,770.24,674.95,729.78,915.94,674.95,810,1059.04,674.95,883.22,1059.04,674.95,891.56,42.61566831,0.591708543,-1.217948718,-1.2377849,0.019836182,735.8381481,723.7218519,-6.123937454,95.85996548,0.37097663,138.7878788,318.902439,0.016602669,91.4
2000-05-25,93.1,94.5,92.3,94,3.64,-1.88,-5.11,-19.11,-28.08,0.12,0.12,730.68,674.95,695.31,770.24,674.95,727.38,915.94,674.95,806.98,1059.04,674.95,880.97,1059.04,674.95,891.56,38.48620402,0.591323483,-1.546153846,-1.046972934,-0.499180912,733.3362351,721.4237649,-6.096652324,95.99290525,0.378269373,159.5505618,446.1538462,0.016377231,94
2000-05-26,91.7,92.7,87.7,87.8,-6.13,-10.13,-7.93,-24.06,-30.82,-8.8,-8.8,699.53,656.66,680.5,770.24,656.66,723.35,915.94,656.66,803.47,1059.04,656.66,878.34,1059.04,656.66,891.31,40.09598605,0.567853705,-2.000641026,-0.998539886,-1.00210114,730.6561906,716.0438094,-5.008452192,95.87842719,0.427308748,126.959847,258.9189189,0.020200983,87.8
2000-05-29,86.2,89.3,85.55,89.2,-0.11,-5.16,-9.58,-20.82,-31.98,-10.42,-10.42,699.53,655.93,673.37,770.24,655.93,720.48,915.94,655.93,799.99,1059.04,655.93,875.9,1059.04,655.93,891.66,38.11436348,0.513498469,-2.369230769,-1.092058405,-1.277172365,728.543622,712.416378,-4.95783396,95.93570199,0.433229314,123.5955056,312.5,0.022384027,89.2
2000-05-30,90.2,92.2,89.3,91.65,5.39,1.69,-4.71,-16.55,-30.64,-5.6,-5.6,699.53,655.93,675.67,770.24,655.93,720.44,915.94,655.93,797.86,1059.04,655.93,873.62,1059.04,655.93,890.86,37.94179271,0.495972663,-2.544551282,-1.273931624,-1.270619658,728.6335967,712.2464033,-4.936401015,96.32806415,0.428615821,115.9709619,314.9350649,0.02274609,91.65
2000-05-31,94.15,98.7,93.95,96.5,5.88,8.43,0.89,-11.65,-26.57,-0.56,-0.56,731.88,655.93,687.05,770.24,655.93,720.77,915.94,655.93,796.25,1059.04,655.93,871.42,1059.04,655.93,890.84,32.85034436,0.531214529,-2.381089744,-1.470868946,-0.910220798,728.7666358,712.7733642,-4.893972531,96.73609461,0.4715334,126.5454545,815.7894737,0.022189147,96.5
2000-06-01,95.75,99.15,95.55,98.6,0.9,5.57,1.81,-10.85,-26.09,-2.02,-2.02,738.49,655.93,694.84,770.24,655.93,720.06,915.94,655.93,793.65,1059.04,655.93,869.24,1059.04,655.93,890.78,32.56208074,0.528225806,-2.603525641,-1.733689459,-0.869836182,727.9503322,712.1696678,-4.875601435,96.98065128,0.478666198,135.2504638,859.2105263,0.021915763,98.6
2000-06-02,101.2,102.95,99.8,101.2,3.01,15.84,1.08,-14.97,-21.41,-1.85,-1.85,760.69,655.93,715.65,770.24,655.93,720.46,915.94,655.93,791.41,1059.04,655.93,867.52,1059.04,655.93,890.72,32.57032579,0.50056243,-2.452884615,-1.978703704,-0.474180912,728.5217012,712.3982988,-4.852856268,97.37432878,0.487856014,132.0652174,6527.272727,0.022379317,101.2
2000-06-05,104.5,105.5,103.6,105.3,4.41,21.08,5.71,-11.24,-17.83,-0.41,-0.41,794.21,691.26,743.31,794.21,655.93,722.61,915.94,655.93,789.5,1059.04,655.93,866.08,1059.04,655.93,891.16,30.81710627,0.50056243,-1.978846154,-2.121652422,0.142806268,731.3888787,713.8311213,-3.981993058,97.97397611,0.504597808,125.9259259,-2846.153846,0.024297695,105.3
2000-06-06,104.5,105.5,103.6,105.3,4.41,21.08,5.71,-11.24,-17.83,-0.41,-0.41,794.21,691.26,743.31,794.21,655.93,722.61,915.94,655.93,789.5,1059.04,655.93,866.08,1059.04,655.93,891.16,35.29471821,0.523652624,-1.683974359,-2.173433048,0.489458689,732.0988453,713.1211547,-3.981993058,98.2704317,0.503823016,126.0945709,-3700,0.026262701,105.3
2000-06-07,104.2,110.35,104.05,110.25,3.57,12.39,9.48,-9.35,-17.74,-2.35,-2.35,822.54,731.88,769.56,822.54,655.93,725.22,915.94,655.93,788.08,1059.04,655.93,864.62,1059.04,655.93,891.08,39.99308982,0.491640307,-0.67275641,-2.076388889,1.403632479,736.5090259,713.9309741,-3.275193566,98.88087174,0.523623678,142.582897,-3125.925926,0.031132693,110.25
2000-06-08,110.25,111.5,106.2,107.15,-2.73,8.34,3.88,-12.65,-19.04,-6.27,-6.27,822.54,738.49,783.21,822.54,655.93,727.18,908.51,655.93,786.15,1059.04,655.93,862.95,1059.04,655.93,890.87,35.48858532,0.50089982,0.290064103,-1.821866097,2.111930199,739.3284448,715.0315552,-3.293799892,99.39231247,0.536807268,124.9617152,-2650,0.033412483,107.15
2000-06-09,107.15,115.4,106.55,115.2,4.54,9.95,9.93,-5.45,-14.7,4.1,4.1,836.4,760.69,802.79,836.4,655.93,731.03,908.51,655.93,785.35,1059.04,655.93,861.69,1059.04,655.93,891,39.17258726,0.569952647,1.681089744,-1.371830484,3.052920228,745.5831648,716.4768352,-2.996232061,100.094271,0.571774143,159.4417077,-2655.263158,0.039815506,115.2
2000-06-12,115.8,116.2,112.5,115,1.13,6.5,14.25,-5.11,-16.93,-0.33,-0.33,845.81,794.21,819.81,845.81,655.93,736.3,908.51,655.93,784.59,1059.04,655.93,860.56,1059.04,655.93,891.13,39.09573373,0.587009532,2.846474359,-0.772827635,3.619301994,752.6136454,719.9863546,-2.848799242,100.913263,0.569203782,148.8479263,-2206.521739,0.044312496,115
2000-06-13,113.2,113.4,109.35,110.1,-4.89,1.29,8.67,-5.87,-20.64,-5.2,-5.2,845.81,800.11,821.86,845.81,655.93,740.09,908.51,655.93,783.75,1059.04,655.93,858.78,1059.04,655.93,890.78,36.66764059,0.505343511,4.370192308,-0.022685185,4.392877493,757.1267861,723.0532139,-2.874605014,101.473031,0.58456687,127.0571827,7491.666667,0.046039768,110.1
2000-06-14,111.6,112.5,108.35,112.3,1.84,-0.4,10.67,-3.24,-18.29,-0.32,-0.32,845.81,800.11,821.21,845.81,655.93,743.72,908.51,655.93,783.3,1059.04,655.93,857.16,1059.04,655.93,890.77,36.78104062,0.502304147,5.852884615,0.916915954,4.935968661,761.545212,725.894788,-2.863018749,101.9601822,0.560759896,136.0534125,13000,0.047935277,112.3
2000-06-15,110.55,110.95,104.8,104.9,-5.9,-3.64,5.8,-7.95,-19.99,-4.08,-4.08,845.81,770.95,815.38,845.81,655.93,745.91,908.51,655.93,782.19,1059.04,655.93,855.23,1059.04,655.93,890.64,34.88726414,0.482300885,6.753205128,1.939814815,4.813390313,763.680881,728.139119,-2.901990731,102.2363123,0.621818441,116.9491525,2703.125,0.047648861,104.9
2000-06-16,104.9,106.3,103.6,104.2,-1.54,-9.25,1.64,-9.77,-19.98,-8.5,-8.5,845.81,759.04,799.9,845.81,655.93,748.21,908.51,655.93,780.82,1059.04,655.93,853.53,1059.04,655.93,890.35,37.2430268,0.545486232,7.217948718,2.961680912,4.256267806,765.9683635,730.4516365,-2.90567727,102.505403,0.619465507,112.8104575,3352,0.047468928,104.2
2000-06-19,103.1,107.6,102.7,103.1,-0.48,-10.69,3.38,-11.71,-20.42,-9.83,-9.83,819.27,755.38,781.82,845.81,655.93,749.45,908.51,655.93,779.15,1059.04,655.93,851.92,1059.04,655.93,890.26,38.62228289,0.586978637,7.339102564,3.964245014,3.37485755,766.8080377,732.0919623,-2.911470402,102.5980462,0.593285578,129.5833333,31000,0.04632207,103.1
2000-06-20,105.7,107.7,104.8,107.65,3.96,-2.38,7.48,-7.66,-18.79,-6.26,-6.26,819.27,755.38,777.99,845.81,655.93,754.13,908.51,655.93,778.06,1059.04,655.93,850.55,1059.04,655.93,889.83,36.64451179,0.58444217,7.413141026,4.862678063,2.550462963,771.0711862,737.1888138,-2.8875079,103.0994218,0.605120427,131.7107093,-1956.862745,0.044929087,107.65
2000-06-21,108,109.35,106,106.6,-0.44,-4.57,7.01,-9.44,-18.45,-10.03,-10.03,785.32,755.38,770.51,845.81,655.93,759.24,908.51,655.93,776.7,1059.04,655.93,849.01,1059.04,655.93,889.48,37.02879589,0.625823897,7.256089744,5.636680912,1.619408832,775.4238126,743.0561874,-2.893037708,103.5894189,0.605324601,129.5774648,-1029.292929,0.042631612,106.6
2000-06-22,108.2,110.35,105.25,106.9,0.05,1.46,13.1,-11.35,-19.18,-10.7,-10.7,785.32,755.38,772.77,845.81,655.93,764.6,908.51,655.93,775.03,1059.04,655.93,847.54,1059.04,655.93,889.1,38.51372723,0.604289544,6.958653846,6.223076923,0.735576923,780.2423817,748.9576183,-2.891457763,104.0565166,0.600715736,124.1699867,-1063.917526,0.04091651,106.9
2000-06-23,104.7,107,104.6,107,-0.42,2.62,14.59,-10.22,-20.04,-12.34,-12.34,785.32,755.38,776.75,845.81,655.93,768.57,908.51,655.93,773.55,1059.04,655.93,845.96,1059.04,655.93,888.66,40.85095394,0.560278054,6.247435897,6.600961538,-0.353525641,782.2773895,754.8626105,-2.890931114,104.2759418,0.533628312,142.3703704,-1070.707071,0.035669853,107
2000-06-26,107,109.7,106.7,109.7,1.62,4.79,20.54,-10.99,-20.18,-10.26,-10.26,791.55,778.94,783.98,845.81,655.93,775.32,908.51,655.93,771.92,1059.04,655.93,844.44,1059.04,655.93,888.34,33.86260119,0.553268765,5.998397436,6.781873219,-0.783475783,786.998338,763.641662,-2.876711607,104.8018643,0.535924473,142.6646707,-827.480916,0.030125208,109.7
2000-06-27,110.2,112.5,109.85,111.15,2.31,3.13,23.33,-8.67,-19.47,-8.19,-8.19,809.87,778.94,788.89,845.81,691.26,783.01,908.51,655.93,770.64,1059.04,655.93,842.93,1059.04,655.93,888.02,30.41849891,0.511904762,4.970512821,6.683831909,-1.713319088,792.766396,773.253604,-3.753542543,105.3956358,0.532443694,145.9665145,-892.5619835,0.024920233,111.15
